"DISTANCIA","PROVINCIA","LOCALIDAD","CODIGO","DENOM.CORTA","NOMBRE","DENOMINACION","DIRECCION","NATURALEZA","TELEFONO","CORREO ELECTRONICO","WEB","CODIGO POSTAL"
"0.0","Zaragoza","Zaragoza","50006761","ESCOLAPIAS SANTA ENGRACIA","Centro Privado de Educación Infantil Primaria y Secundaria","Cami. De Miraflores, 23","Privado","976 37 10 68","miraflores@fe-escolapias.org","http://www.escolapiasmiraflores.org","50007"
"0.0","Teruel","Calanda","44005104","VALLE DEL GUADALOPE","Instituto de Educación Secundaria","P.º Alcañiz, 27","Publico","978 84 60 02","iescalanda@educa.aragon.es","http://www.iesvalledelguadalope.es","44570"
"0.0","Zaragoza","Almunia de Doña Godina (La)","50000412","SALESIANOS LAVIAGA-CASTILLO","Centro Privado de Educación Secundaria","Cl. María Auxiliadora, 12","Privado","976 81 24 20","secretaria.laalmunia@salesianos.edu","http://www.salesianos.edu/laalmunia","50100"
"0.0","Zaragoza","Borja","50000874","JUAN DE LANUZA","Instituto de Educación Secundaria","Cl. Capuchinos, 1","Publico","976 86 73 68","iesborja@educa.aragon.es","http://iesjuandelanuza.catedu.es","50540"
"0.0","Huesca","Fraga","22004888","BAJO CINCA","Instituto de Educación Secundaria","Cl. Río Cinca, S/N","Publico","974 45 38 60","iesbcfraga@educa.aragon.es","http://e-ducativa.catedu.es/22004888","22520"
"0.0","Zaragoza","Puebla de Alfindén (La)","50018842","LA PUEBLA DE ALFINDÉN","Instituto de Educación Secundaria","Avda. de Pastriz 2","Publico","976 10 76 02","ieslapuebla@educa.aragon.es","https://ieslapuebladealfinden.wordpress.com/","50171"
"0.0","Zaragoza","Zaragoza","50018829","CORONA DE ARAGÓN","Centro Público Integrado de Formación Profesional","Corona de Aragón, 35","Publico","976 467 000","cpifpcorona@educa.aragon.es","http://www.cpicorona.es","50009"
"0.0","Huesca","Huesca","22010712","PIRÁMIDE","Centro Público Integrado de Formación Profesional","CAMI. DE CUARTE, S/N","Publico","974 21 01 02","cpifppiramide@educa.aragon.es","http://www.cpifppiramide.com","22004"
"0.0","Teruel","Alcañiz","44010537","BAJO ARAGÓN","Centro Público Integrado de Formación Profesional","CL. José Pardo Sastrón, 1","Publico","978 83 10 63","cpifpbajoaragon@educa.aragon.es","http://www.cpifpbajoaragon.com","44600"
"0.0","Zaragoza","Villanueva de Gállego","50019147","FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN","Centro Privado Integrado de Formación Profesional","Cl. Isaac Newton, 1 - Parcela 15","Privado","976 74 06 26","lvillaluenga@fundacionlaboral.org","https://fp.fundacionlaboral.org/centros/aragon","50830"
"0.0","Zaragoza","Zaragoza","50019640","FORMACCIONA","Centro Privado de Formación Profesional Específica","CL. ASÍN Y PALACIOS, 18","Privado","976249622","info@formacciona.com","http://www.formacciona.com","50009"
"0.0","Teruel","Utrillas","44004550","FERNANDO LÁZARO CARRETER","Instituto de Educación Secundaria","Cl. Miguel Servet, 3","Publico","978 75 80 50","iesutrillas@educa.aragon.es","http://iesutril.educa.aragon.es","44760"
"0.0","Teruel","Andorra","44004653","PABLO SERRANO","Instituto de Educación Secundaria","CL. HERMANAS ZAPATA,  8","Publico","978 84 21 62","iesandorra@educa.aragon.es","http://www.iesandorra.es","44500"
"0.0","Zaragoza","Zaragoza","50019482","ARTE-MISS ZARAGOZA, CENTRO 2","Centro Privado de Formación Profesional Específica","C/ Gran Vía, 22","Privado","","","","50005"
"0.0","Zaragoza","Calatayud","50019381","ANDRÉS GARDE ERIKSON","Centro Privado de Formación Profesional Específica","Polígono Mediavega, 2-3","Privado","","","","50300"
"0.0","Huesca","Huesca","22011081","ACF INNOVE","Centro Privado de Formación Profesional","Polígono Magantina, calle Comercio, número 28","Privado","974 28 87 60","info@acfinnove.com","http://www.acfinnove.com","22006"
"0.0","Zaragoza","Zaragoza","50019974","MEDAC ZARAGOZA","Centro Privado de Formación Profesional"," Calle Eduardo Jimeno Correas, número 19.","Privado","876500761","zaragoza@medac.es","http://www.medac.es","50018"
"0.0","Zaragoza","Zaragoza","50020010","OLIVÁN, TRANSPORTE Y FORMACIÓN","Centro Privado de Formación Profesional","Calle Pegaso, número 17","Privado","976328195","gestion@olivanformacion.com","","50012"
"0.0","Zaragoza","Zaragoza","50020095","MEDAC EL OLIVAR","Centro Privado de Formación Profesional Específica","Calle Argualas, número 50","Privado","","","","50012"
"0.0","Huesca","Sahún","22004943","NTRA. SRA. DE GUAYENTE","Centro Privado de Formación Profesional Específica","CL. SANTUARIO DE GUAYENTE, S/N","Privado","974 55 13 27","escuelahosteleria@guayente.info","https://www.guayenteescueladehosteleria.com","22468"
"0.0","Huesca","Sariñena","22005030","MONEGROS-GASPAR LAX","Instituto de Educación Secundaria","Cami. De Las Torres, S/N","Publico","974 57 11 14","iessarinena@educa.aragon.es","http://e-ducativa.catedu.es/22005030/sitio/","22200"
"0.0","Huesca","Huesca","22005121","SAN LORENZO","Centro Público Integrado de Formación Profesional","Cl. Madrid, 2","Publico","974 24 36 33","cpifpsanlorenzo@educa.aragon.es","http://www.escuelahosteleria.org","22004"
"0.0","Huesca","Fraga","22001917","RAMÓN J. SENDER","Instituto de Educación Secundaria","P.º De La Constitución, S/N","Publico","974 47 01 44","iesrsfraga@educa.aragon.es","http://iesender.org","22520"
"0.0","Zaragoza","Pina de Ebro","50003838","SANTA MARÍA DE LA ESPERANZA","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. Rosales, 2","Privado","976 16 50 47","smesperanzape@planalfa.es","http://www.fundacionxafer.org/STA-MARIA-ESPERANZA/","50750"
"0.0","Huesca","Monzón","22003239","SANTO DOMINGO SAVIO","Centro Privado de Educación Secundaria","P.º SAN JUAN BOSCO, 83-85","Privado","974 41 68 88","colegio.monzon@salesianos.org","","22400"
"0.0","Huesca","Monzón","22003288","JOSÉ MOR DE FUENTES","Instituto de Educación Secundaria","Avda. Del  Pueyo, 89","Publico","974 40 16 30","iesmonzon@educa.aragon.es","http://www.iesmordefuentes.com","22400"
"0.0","Zaragoza","Daroca","50010284","COMUNIDAD DE DAROCA","Instituto de Educación Secundaria","Cl. Barranco De Luzbel, S/N","Publico","976 80 20 72","iesdaroca@educa.aragon.es","http://catedu.es/iesdaroca","50360"
"0.0","Zaragoza","Zaragoza","50010314","LOS ENLACES","Centro Público Integrado de Formación Profesional","Cl. Jarque De Moncayo, 10","Publico","976 30 08 04","cpilosenlaces@educa.aragon.es","http://www.cpilosenlaces.com","50012"
"0.0","Zaragoza","Pinseque","50003863","E.F.A. LA NORIA","Centro Privado de Formación Profesional Específica","CL. PUENTE JUBO, S/N","Privado","976 61 71 55","lanoria@efasdearagon.org","http://www.efasdearagon.org","50298"
"0.0","Zaragoza","Movera","50005690","DE MOVERA","Centro Público Integrado de Formación Profesional","Ctra. Pastriz, Km. 3,6","Publico","976 58 62 84","cpifpmovera@educa.aragon.es","https://www.cpifpmovera.es/","50194"
"0.0","Zaragoza","Zaragoza","50010156","MIRALBUENO","Instituto de Educación Secundaria","Cl. Vistabella, 8","Publico","976 33 04 50","iesmirzaragoza@educa.aragon.es","http://iesmiralbueno.com","50011"
"0.0","Zaragoza","Zaragoza","50010168","CONDES DE ARAGÓN","Centro Privado de Formación Profesional Específica","Cl. Condes De Aragón, 9","Privado","976 35 48 80","fpcondesdearagon@gmail.com","http://www.condesfp.es","50009"
"0.0","Zaragoza","Zaragoza","50010491","SANTIAGO HERNÁNDEZ","Instituto de Educación Secundaria","Avda. De Navarra, 141","Publico","976 32 42 00","iesshezaragoza@educa.aragon.es","http://www.iessantiagohernandez.com/","50017"
"0.0","Zaragoza","Zaragoza","50010511","TIEMPOS MODERNOS","Instituto de Educación Secundaria","CL. CINEASTA SEGUNDO DE CHOMÓN, 4","Publico","976 52 53 02","iestiemposmodernos@educa.aragon.es","http://www.iestiemposmodernos.com","50018"
"0.0","Zaragoza","Almunia de Doña Godina (La)","50010533","CABAÑAS","Instituto de Educación Secundaria","Cl. Carrera De La Hilera, S/N","Publico","976 81 24 80","iesalmunia@educa.aragon.es","http://iesalmun.educa.aragon.es","50100"
"0.0","Zaragoza","Zaragoza","50010739","PILAR LORENGAR","Instituto de Educación Secundaria","Cl. Miguel Asso, 5","Publico","976 47 59 66","iesplozaragoza@educa.aragon.es","http://www.iespilarlorengar.es","50014"
"0.0","Zaragoza","Zaragoza","50010946","ANDALÁN","Instituto de Educación Secundaria","Cl. París, 1","Publico","976 28 19 43","iesandzaragoza@educa.aragon.es","http://iesandza.educa.aragon.es","50003"
"0.0","Zaragoza","Illueca","50010961","SIERRA DE LA VIRGEN","Instituto de Educación Secundaria","Cl. San Ildefonso, S/N","Publico","976 82 25 44","iesillueca@educa.aragon.es","http://iessierradelavirgen.catedu.es","50250"
"0.0","Zaragoza","Épila","50011008","RODANAS","Instituto de Educación Secundaria","Avda. De La Estación, 1","Publico","976 81 70 90","iesepila@educa.aragon.es","http://iesepila.educa.aragon.es","50290"
"0.0","Zaragoza","Pedrola","50011070","SIGLO XXI","Instituto de Educación Secundaria","Avda. Virgen Del Pilar,  S/N","Publico","976 61 91 31","iespedrola@educa.aragon.es","http://iespedro.educa.aragon.es","50690"
"0.0","Zaragoza","Zaragoza","50005793","ÍTACA","Instituto de Educación Secundaria","Avda de los Estudiantes, 1","Publico","976 57 24 26","iesitazaragoza@educa.aragon.es","http://www.e-itaca.es","50058"
"0.0","Zaragoza","Ateca","50011252","ZAURÍN","Instituto de Educación Secundaria","P.º   Manubles, 6","Publico","976 84 21 10","iesateca@educa.aragon.es","http://iesateca.educa.aragon.es","50200"
"0.0","Zaragoza","Ejea de los Caballeros","50001829","E.F.A. BOALARES","Centro Privado de Formación Profesional Específica","Carretera A-127, km 37","Privado","976 66 14 56","boalares@efasdearagon.es","http://www.efasdearagon.org","50600"
"0.0","Zaragoza","Ejea de los Caballeros","50001830","REYES CATÓLICOS","Instituto de Educación Secundaria","CL. MARIANO ALASTUEY, 26","Publico","976 66 06 45","iesrcejea@educa.aragon.es","http://iesreyescatolicos.catedu.es/","50600"
"0.0","Teruel","Calamocha","44004045","VALLE DEL JILOCA","Instituto de Educación Secundaria","Avda. Zaragoza, 42","Publico","978 73 01 37","iescalamocha@educa.aragon.es","http://iescalam.educa.aragon.es","44200"
"0.0","Teruel","Alcorisa","44005098","DAMIÁN FORMENT","Instituto de Educación Secundaria","CL. MIGUEL DE CERVANTES, 1","Publico","978 84 07 34","iesalcorisate@educa.aragon.es","http://www.iesalcorisa.es/index.php","44550"
"0.0","Zaragoza","Zaragoza","50007017","MARÍA AUXILIADORA","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. Mornés, 14","Privado","976 27 27 50","titularzaragoza@salesianas.org","http://www.mazaragoza.salesianas.net","50007"
"0.0","Zaragoza","Zaragoza","50007492","LA SALLE-SANTO ANGEL","Centro Privado de Educación Secundaria","Cl. Tomás Anzano,1","Privado","976 75 37 18","administracion@lasallesantoangel.es","http://www.lasalle.es/lasallesaz","50012"
"0.0","Zaragoza","Zaragoza","50007856","OBRA DIOCESANA SANTO DOMINGO DE SILOS","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. Amistad, 6","Privado","976 42 49 47","odsds@planalfa.es","http://www.educasilos.com","50002"
"0.0","Zaragoza","Zuera","50008617","SAN GABRIEL","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. San Gabriel,  S/N","Privado","976 68 00 44","direccion@sangabriel.es","http://www.sangabriel.es","50800"
"0.0","Huesca","Sabiñánigo","22003902","SAN ALBERTO MAGNO","Instituto de Educación Secundaria","Paseo de la Corona nº 2","Publico","974 48 01 79","iesamsabinanigo@educa.aragon.es","http://iesamsab.educa.aragon.es","22600"
"0.0","Huesca","Barbastro","22004611","MARTÍNEZ VARGAS","Instituto de Educación Secundaria","Cami.  De La Boquera, S/N","Publico","974 31 02 94","iesmvbarbastro@educa.aragon.es","http://iesmv.com","22300"
"0.0","Huesca","Jaca","22005765","PIRINEOS","Instituto de Educación Secundaria","Cl. Ferrocarril, 17","Publico","974 35 58 57","iespijaca@educa.aragon.es","http://iespijac.educa.aragon.es","22700"
"0.0","Huesca","Jaca","22002703","ESCUELAS PÍAS","Centro Privado de Educación Infantil Primaria y Secundaria","Avda. Perimetral, 2","Privado","974 36 03 92","joseignaciobilbao@escolapiosemaus.org","http://www.escolapiosjaca.org","22700"
"0.0","Huesca","Jaca","22002740","INSTITUTO DE FORMACIÓN AGROAMBIENTAL","Escuela de Capacitación Agraria","CTRA. JACA-PAMPLONA, KM. 7","Publico","974 35 68 19","ifaja@aragon.es","http://www.ifajaca.es","22700"
"0.0","Zaragoza","Calatayud","50001167","LEONARDO DE CHABACIER","Instituto de Educación Secundaria","P.º San Nicolás De Francia, 10","Publico","976 88 10 15","ieslchcalatayud@educa.aragon.es","http://iesprcal.educa.aragon.es","50300"
"0.0","Huesca","Sabiñánigo","22004891","BIELLO ARAGÓN","Instituto de Educación Secundaria","Cl. Derechos Humanos, 5","Publico","974 48 26 82","iesbasabinanigo@educa.aragon.es","http://iesbasab.educa.aragon.es","22600"
"0.0","Huesca","Binéfar","22005388","SIERRA DE SAN QUÍLEZ","Instituto de Educación Secundaria","PZA. HIPÓLITO BITRIÁN, 1","Publico","974 42 82 95","iesbinefar@educa.aragon.es","http://www.iesbinefar.es","22500"
"0.0","Huesca","Tamarite de Litera","22005391","LA LLITERA","Instituto de Educación Secundaria","Camino La Colomina s/n","Publico","974 42 03 60","iestamarite@educa.aragon.es","http://www.ieslallitera.com","22550"
"0.0","Huesca","Aínsa","22005406","SOBRARBE","Instituto de Educación Secundaria","Cl. Lucien Briet,  S/N","Publico","974 50 00 56","iesainsa@educa.aragon.es","http://iesainsa.educa.aragon.es/wordpress/","22330"
"0.0","Teruel","Teruel","44003235","VEGA DEL TURIA","Instituto de Educación Secundaria","Cl. Victor Pruneda, 1","Publico","978 60 26 44","iesvtteruel@educa.aragon.es","http://www.iesvegadelturia.es","44001"
"0.0","Zaragoza","Zaragoza","50011781","VALLE DE TENA","Centro Privado de Formación Profesional Específica","P.º  Isabel La Católica, 5-7","Privado","976 55 03 65","secretaria@fpvalledetena.com","http://fpvalledetena.com","50009"
"0.0","Zaragoza","Zaragoza","50017096","ARSENIO JIMENO","Centro Privado de Formación Profesional Específica","Cl. Eduardo Jimeno Correas, S/N","Privado","976 70 05 00","info@centroformacion.ugt.org","http://arseniojimenofp.es","50018"
"0.0","Teruel","Valderrobres","44004598","MATARRAÑA","Instituto de Educación Secundaria","Avda. Gral. Gutiérrez Mellado, S/N","Publico","978 85 06 47","iesvalderrobres@educa.aragon.es","http://www.iesvalderrobres.com","44580"
"0.0","Teruel","Monreal del Campo","44004665","SALVADOR VICTORIA","Instituto de Educación Secundaria","Cl. María Moliner, 4","Publico","978 86 35 11","iesmonreal@educa.aragon.es","http://iesmonre.educa.aragon.es","44300"
"0.0","Zaragoza","Zaragoza","50007728","SAN VICENTE DE PAÚL","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. San Vicente De Paúl, 31","Privado","976 29 15 25","direccion@paulaszaragoza.com","http://www.paulaszaragoza.com","50001"
"0.0","Zaragoza","Zaragoza","50008460","LUIS BUÑUEL","Instituto de Educación Secundaria","CL. Sierra Vicor, 20","Publico","976 44 00 28","ieslbuzaragoza@educa.aragon.es","http://ieslbuza.educa.aragon.es","50003"
"0.0","Zaragoza","Cariñena","50001349","JOAQUÍN COSTA","Instituto de Educación Secundaria","Avda. Del Ejército, S/N","Publico","976 62 01 20","iescarinena@educa.aragon.es","http://iescarinena.catedu.es","50400"
"0.0","Teruel","Teruel","44003247","FRANCÉS DE ARANDA","Instituto de Educación Secundaria","CL. ATARAZANAS, 1","Publico","978 60 25 42","iesfrateruel@educa.aragon.es","http://e-ducativa.catedu.es/44003247","44003"
"0.0","Zaragoza","Calatayud","50001179","EMILIO JIMENO","Instituto de Educación Secundaria","Cl. Río Perejiles, 2","Publico","976 881 009","iesejcalatayud@educa.aragon.es","http://www.emiliojimeno.edu.es/","50300"
"0.0","Zaragoza","Zaragoza","50011793","ARTE-MISS ZARAGOZA, CENTRO 1","Centro Privado de Formación Profesional Específica","Cl. Padre Manjón, 38-40","Privado","976 33 11 88","educacion@arte-miss.com","http://www.arte-miss.com","50010"
"0.0","Huesca","Barbastro","22000809","HERMANOS ARGENSOLA","Instituto de Educación Secundaria","Avda. Del Cinca, S/N","Publico","974 31 17 38","ieshabarbastro@educa.aragon.es","http://ieshabar.educa.aragon.es","22300"
"0.0","Teruel","Teruel","44010011","ESCUELA DE HOSTELERÍA Y TURISMO DE TERUEL","Centro Público Integrado de Formación Profesional","Cl. Mariano Muñoz Nogués, 11-13","Publico","978 60 01 35","esuhosteruel@educa.aragon.es","http://www.educa.aragob.es/eshoster/","44001"
"0.0","Zaragoza","Zaragoza","50007236","SALESIANO NTRA. SRA.DEL PILAR","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. María Auxiliadora, 57","Privado","976 30 68 78","secretaria.zaragoza@salesianos.edu","http://zaragoza.salesianos.edu/","50009"
"0.0","Zaragoza","Zaragoza","50007716","SAN VALERO","Centro Privado de Educación Secundaria","Cl. Violeta Parra, 9","Privado","976 46 65 99","infoces@svalero.es","http://www.sanvalero.es","50015"
"0.0","Zaragoza","Zaragoza","50006888","INMACULADA CONCEPCIÓN","Centro Privado de Educación Infantil Primaria y Secundaria","Cl. Concepción, 8-10","Privado","976 41 63 14","cinmaculadazgz@telefonica.net","http://www.colegioinmaculadaconcepcionz.net","50008"
"0.0","Zaragoza","Zuera","50008629","E.F.A. EL SALTO","Centro Privado de Formación Profesional Específica","Ctra. de Huesca, N. 330, Km. 529","Privado","976 68 03 70","elsalto@efasdearagon.es","http://www.efasdearagon.org","50800"
"0.0","Zaragoza","Zaragoza","50008642","MARÍA MOLINER","Instituto de Educación Secundaria","Cl. San Vicente Ferrer, 6","Publico","976 33 18 03","iesmmozaragoza@educa.aragon.es","http://ies-mariamoliner.es/","50011"
"0.0","Zaragoza","Zaragoza","50008654","CEFOR IZQUIERDO","Centro Privado de Formación Profesional Específica","Avda. Tenor Fleta, 57 (Pasaje)","Privado","976 48 62 71","ciclos@izquierdofp.es","http://www.izquierdofp.es","50008"
"0.0","Zaragoza","Tauste","50008770","RÍO ARBA","Instituto de Educación Secundaria","Avda. Del Pilar, S/N","Publico","976 85 40 20","iestauste@educa.aragon.es","http://www.iesrioarba.es/","50660"
